Id_Subgrupo,Media_X,Rango_R,Gran_Media,LCL_X,UCL_X,Rango_Medio,LCL_R,UCL_R,Alarma_X
1155,1527.2,311,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1156,1561.8,582,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1157,1506.4,219,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1158,1486.6,168,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1159,1538.4,153,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1160,1497.6,201,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1161,1481.6,306,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1162,1559.8,293,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1163,1593.6,454,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1164,1550.2,252,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1165,1525.8,420,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1166,1521.4,211,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1167,1495.6,241,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1168,1613.8,358,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1169,1555.2,345,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1170,1711.0,926,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1171,1582.8,382,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1172,1534.4,412,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1173,1566.8,288,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1174,1632.4,674,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1175,1616.8,659,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1176,1539.0,275,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1177,1618.6,518,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1178,1465.4,413,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1179,1489.4,300,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1180,1447.4,412,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1181,1554.2,564,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1182,1484.8,218,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1183,1495.2,371,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1184,1476.6,214,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1185,1488.2,428,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1186,1545.8,209,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1187,1432.2,179,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1188,1553.4,293,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1189,1468.0,114,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1190,1599.0,698,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1191,1624.0,246,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1192,1547.2,275,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1193,1632.0,189,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1194,1414.4,143,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1195,1463.2,166,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1196,1546.2,372,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1197,1459.8,308,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1198,1433.0,312,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1199,1412.4,320,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1200,1632.2,534,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1201,1556.8,381,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1202,1687.4,807,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1203,1526.4,193,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1204,1483.8,159,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1205,1535.8,458,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1206,1415.2,136,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1207,1493.2,365,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1208,1491.6,301,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1209,1485.2,162,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1210,1520.6,542,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1211,1639.4,621,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1212,1733.8,760,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1213,1595.8,482,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1214,1720.4,479,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1215,1617.0,338,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1216,1498.8,474,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1217,1446.2,165,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1218,1520.8,123,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1219,1511.0,333,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1220,1589.0,472,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1221,1562.4,479,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1222,1516.8,246,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1223,1643.6,439,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1224,1456.8,253,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1225,1507.0,325,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1226,1520.0,767,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1227,1518.6,211,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1228,1631.2,598,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1229,1604.0,269,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1230,1595.8,669,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1231,1571.8,529,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1232,1598.4,375,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1233,1524.2,298,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1234,1502.8,416,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1235,1551.6,217,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1236,1447.4,245,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1237,1598.0,500,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1238,1625.6,505,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1239,1648.4,488,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1240,1594.8,236,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1241,1481.6,383,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1242,1527.4,289,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1243,1428.0,192,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1244,1494.6,358,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1245,1557.0,433,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1246,1564.4,824,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1247,1531.6,174,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1248,1511.2,254,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1249,1612.6,880,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1250,1468.2,137,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1251,1535.8,207,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1252,1445.4,207,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1253,1546.6,281,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1254,1476.2,248,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1255,1681.2,592,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1256,1464.4,395,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1257,1570.6,316,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1258,1416.2,363,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1259,1626.8,420,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1260,1466.6,473,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1261,1503.8,139,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1262,1570.2,304,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1263,1660.4,650,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1264,1462.4,223,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1265,1358.2,197,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1266,1582.8,296,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1267,1641.8,579,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1268,1478.4,286,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1269,1492.6,453,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1270,1481.8,375,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1271,1491.2,203,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1272,1439.0,83,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1273,1526.8,390,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1274,1650.4,653,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1275,1597.4,558,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1276,1572.6,209,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1277,1525.6,341,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1278,1547.8,267,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1279,1525.8,272,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1280,1468.2,236,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1281,1518.0,466,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1282,1689.8,625,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1283,1519.6,191,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1284,1465.2,146,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1285,1473.6,160,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1286,1479.2,350,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1287,1477.4,217,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1288,1581.8,487,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1289,1488.4,378,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1290,1573.2,540,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1291,1571.0,431,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1292,1409.2,263,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1293,1478.8,422,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1294,1575.2,324,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1295,1473.4,224,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1296,1573.2,457,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1297,1597.2,507,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1298,1585.8,609,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1299,1455.0,254,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1300,1706.6,729,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1301,1751.4,1179,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1302,1557.8,302,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1303,1637.6,847,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1304,1423.8,328,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1305,1709.0,385,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1306,1474.0,234,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1307,1510.6,304,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1308,1463.0,99,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1309,1517.6,330,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1310,1661.0,243,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1311,1589.2,397,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1312,1535.4,292,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1313,1785.4,404,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
1314,1582.2,591,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1315,1574.6,477,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1316,1505.4,256,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1317,1493.8,187,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1318,1575.2,360,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1319,1805.0,646,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
1320,1462.6,70,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1321,1424.2,226,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1322,1570.4,217,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1323,1505.0,438,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1324,1436.4,318,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1325,1623.8,419,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1326,1580.0,479,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1327,1445.2,436,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1328,1518.8,394,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1329,1468.0,394,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1330,1546.0,577,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1331,1646.0,927,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1332,1524.4,265,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1333,1611.4,672,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1334,1487.4,157,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1335,1555.4,641,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1336,1433.0,243,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1337,1442.0,220,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1338,1608.2,183,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1339,1549.6,539,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1340,1504.8,332,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1341,1592.0,325,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1342,1452.8,175,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1343,1424.2,193,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1344,1599.0,750,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1345,1504.0,377,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1346,1611.8,532,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1347,1441.0,264,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1348,1498.8,74,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1349,1455.6,341,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1350,1634.2,621,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1351,1519.2,321,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1352,1682.0,399,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1353,1506.2,420,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1354,1468.4,188,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1355,1627.0,581,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1356,1652.6,579,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1357,1485.2,169,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1358,1448.4,258,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1359,1723.4,791,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1360,1740.8,1336,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1361,1444.0,311,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1362,1507.0,217,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1363,1493.2,377,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1364,1482.6,298,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1365,1562.6,472,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1366,1606.2,436,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1367,1414.6,206,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1368,1539.8,470,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1369,1674.4,329,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1370,1558.0,368,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1371,1489.0,208,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1372,1697.6,442,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1373,1679.8,939,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1374,1420.4,189,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1375,1438.2,302,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1376,1653.0,807,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1377,1778.4,581,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
1378,1493.0,395,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1379,1471.0,124,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1380,1456.4,319,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1381,1598.2,243,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1382,1503.6,237,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1383,1539.4,234,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1384,1514.2,159,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1385,1442.4,40,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1386,1457.6,550,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1387,1541.4,514,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1388,1520.2,530,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1389,1502.0,416,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1390,1625.2,395,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1391,1457.4,150,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1392,1452.6,239,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1393,1481.6,718,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1394,1603.6,657,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1395,1430.4,241,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1396,1575.8,1033,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1397,1519.4,372,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1398,1781.8,959,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
1399,1739.6,1103,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1400,1547.4,317,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1401,1585.6,539,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1402,1432.2,197,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1403,1669.4,1335,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1404,1510.6,364,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1405,1670.2,667,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1406,1471.2,140,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1407,1654.6,361,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1408,1544.8,157,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1409,1668.6,536,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1410,1674.8,606,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1411,1513.2,110,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1412,1580.4,257,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1413,1452.4,462,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1414,1465.6,188,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1415,1451.2,172,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1416,1578.4,603,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1417,1515.4,428,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1418,1776.4,1030,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
1419,1421.0,175,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1420,1444.4,409,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1421,1628.8,396,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1422,1528.0,117,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1423,1482.6,134,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1424,1514.8,223,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1425,1779.0,913,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,1
1426,1477.4,374,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1427,1443.8,146,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1428,1412.8,198,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1429,1457.8,226,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1430,1499.6,204,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1431,1569.8,505,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1432,1523.8,275,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1433,1455.6,123,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1434,1475.8,342,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1435,1499.2,282,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1436,1551.4,235,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1437,1631.0,827,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
1438,1498.0,386,1538.7761,1318.9916070000002,1758.560593,380.909,0.0,805.2416259999999,0
